artist_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri
Alfredo Olivas,Las Vacaciones Del Jefe,0.606,0.927,10,-1.709,1,0.104,0.433,0.0,0.146,0.96,174.215,spotify:track:6KinOoAQzLfa3VdhwjRbme
C-Kan,Me Pongo Joker,0.598,0.66,6,-6.617,0,0.358,0.369,0.0,0.457,0.654,170.041,spotify:track:5enID32nzsZj0YJbc3DYPU
Neri Per Caso,Maniac (feat. Alessandra Amoroso),0.621,0.515,5,-5.696,0,0.148,0.396,0.0,0.386,0.688,81.309,spotify:track:3ouqzAcFrFfiv0jkWoVmSx
Zomboy,Like A Bitch - Extended Mix,0.592,0.988,6,-0.846,1,0.0997,0.000767,0.707,0.0847,0.268,149.985,spotify:track:1y4lfOKNLZw5O99HVDt9ej
Diplo,As I Lay Dying,0.703,0.666,1,-7.826,1,0.0877,0.0297,0.456,0.112,0.422,134.068,spotify:track:2VRjBAR75uiFsUoA2fcTFn
Cosmo's Midnight,Snare (feat. Wild Eyed Boy),0.527,0.537,10,-8.935,1,0.138,0.324,0.0,0.176,0.307,110.004,spotify:track:2c2HGeQ42GFZlWFtlHJkK0
Martika,Toy Soldiers,0.522,0.441,1,-11.703,0,0.028,0.416,0.0,0.22,0.199,130.133,spotify:track:2wXtG9bMf5iu9LSAHEJvaJ
Gramatik,Itz Over,0.8,0.519,10,-7.909,0,0.0663,0.00552,0.92,0.0974,0.457,93.063,spotify:track:5NO9LqbdJJm4Gr9HqJl1ol
Rich Gang,Tapout,0.758,0.569,8,-5.238,1,0.138,0.0329,0.0,0.109,0.272,142.037,spotify:track:2tcRUmCd2FpgihXTBY1tXG
Crown The Empire,The Fallout,0.476,0.953,8,-3.883,1,0.0989,0.000769,0.0,0.144,0.244,124.929,spotify:track:7cOLm2VMd1hKadKzw41dmB
The Maine,"Don't Give Up on ""Us""",0.53,0.951,8,-2.744,1,0.0351,2.94e-05,0.0846,0.405,0.52,122.996,spotify:track:1kZVcngRa946GAWnByaeqN
Icona Pop,All Night,0.6,0.905,1,-3.41,0,0.0357,0.00274,0.0,0.831,0.636,124.032,spotify:track:00fNdIFKoMxxt8Hnm2kAKL
The Chicks,There's Your Trouble,0.737,0.869,2,-5.433,1,0.0267,0.481,0.0,0.308,0.898,126.628,spotify:track:69m9WDPBvemwujQwdONslk
Bruno Martini,Sun Goes Down,0.833,0.748,8,-5.496,0,0.034,0.392,0.000758,0.0809,0.888,121.999,spotify:track:5knrAEjUMh6T2kDCN7YD2b
Pearl Jam,Alive,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,spotify:track:1L94M3KIu7QluZe63g64rv
Billy Bragg,Secret of the Sea,0.52,0.919,0,-4.446,1,0.0422,0.0224,2.24e-05,0.0925,0.927,121.321,spotify:track:2ftSfhPzUTyhmzdtszFO0H
Pretty Lights,Finally Moving,0.735,0.555,1,-8.84,0,0.0366,0.382,0.856,0.0952,0.523,100.01,spotify:track:3WS7spXVlbeC5kjePmHMQW
U2,New Year's Day,0.525,0.814,8,-6.284,0,0.0301,0.00142,0.0613,0.643,0.568,133.449,spotify:track:3rwTMzlJ60KZqLHfC0A1se
TobyMac,Me Without You,0.775,0.785,7,-3.503,0,0.0411,0.00247,0.0,0.0669,0.963,130.027,spotify:track:3LEBulRQI5hHe2TUKKswUf
Arcade Fire,Wake Up,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,spotify:track:6Hmj7SrLRbreLVfVS7mV1S
Brantley Gilbert,The Weekend,0.511,0.812,6,-4.763,0,0.0464,0.0496,1.64e-06,0.0829,0.692,81.992,spotify:track:48tAdjG4ng2JfECa7OQujk
OBB,Who Cares If We're Dancing,0.676,0.707,2,-4.078,1,0.03,0.00129,1.61e-06,0.0647,0.566,119.987,spotify:track:0rxJSeTEeyyX1t66ofxPm0
Nathan Angelo,Born To Love You,0.424,0.375,3,-10.05,1,0.0354,0.748,0.0,0.0996,0.504,140.061,spotify:track:3WK63dj5nk4vURwwRk9r3y
Led Zepagain,D'yer Mak'er,0.611,0.956,9,-4.074,0,0.04,0.0142,0.261,0.0434,0.904,159.97,spotify:track:3xIT2ThDb4Q6FL90msiJ0B
Ice Nine Kills,A Reptile's Dysfunction,0.561,0.995,11,-2.785,0,0.156,3.88e-05,0.0303,0.582,0.111,120.006,spotify:track:4U4lfFNMqzxF7wcuEvc0FH
Galantis,Runaway (U & I) - Ansolo Remix,0.591,0.867,10,-6.367,0,0.0945,0.00753,0.044,0.0438,0.456,126.061,spotify:track:5puF1gA8pCpavJWWtnieOZ
Jessie J,Sexy Lady,0.707,0.836,9,-7.088,1,0.0447,0.00578,1.03e-05,0.0707,0.938,128.001,spotify:track:6DJt4UcrXLpyOSABGnLqCI
Jason Mraz,Lucky,0.625,0.414,0,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088,spotify:track:2qLMf6TuEC3ruGJg4SMMN6
San Holo,Fly,0.676,0.716,2,-7.912,1,0.0425,0.0121,0.185,0.124,0.31,144.983,spotify:track:7AfoVVRv3unCBEXNZnf2mj
Sonny Rollins,More Than You Know,0.502,0.141,8,-17.42,1,0.0578,0.897,0.648,0.0742,0.317,60.084,spotify:track:2FuxQBxNLTpBaHfPx0p8AQ
Los Plebeyos De Costa Chica,El Ultimo Rodeo,0.704,0.785,3,-5.378,1,0.0264,0.0377,0.393,0.178,0.963,107.388,spotify:track:6KrM8XLVdJLEHxck3i9mj8
Andrew Combs,Nothing to Lose,0.55,0.546,8,-10.367,1,0.0283,0.304,0.0363,0.209,0.268,101.047,spotify:track:4RsPuRGZnOQAKS6FIx7xPp
The O'Neill Brothers Group,Like I'm Gonna Lose You (Instrumental Version),0.702,0.0995,9,-17.926,0,0.0597,0.944,0.935,0.11,0.328,106.442,spotify:track:68GC49aIG8vzxZie02Cntr
Seeb,Breathe,0.525,0.773,7,-5.623,0,0.185,0.00583,6.04e-06,0.229,0.381,119.947,spotify:track:6s5smacBOoWoI08Vi6EX5T
Calippo,Owe You Something - Me & My Toothbrush Radio Mix,0.83,0.721,5,-2.634,0,0.0469,0.0537,0.0311,0.748,0.432,121.978,spotify:track:5wL0O0ssKRFuHEPmg4G1A4
Nickelback,Next Contestant,0.557,0.862,0,-4.029,1,0.0636,0.000416,0.000314,0.0577,0.531,174.114,spotify:track:3nCqvNZj68zVlT3Dy7fJ3b
The Doors,"Hello, I Love You",0.597,0.554,11,-14.144,0,0.0425,0.029,0.0,0.0766,0.963,117.835,spotify:track:3bWGaqVeYKMlLss40mPgNn
Natalie Merchant,Motherland,0.639,0.128,8,-14.262,1,0.0319,0.824,9.71e-06,0.105,0.401,137.607,spotify:track:6Jrb8pp5YW6gjSAQsEYS0r
Si and Am,"The Siamese Cat Song - From ""Lady and the Tramp""",0.618,0.314,10,-13.88,1,0.0341,0.805,0.00204,0.0886,0.548,88.825,spotify:track:3yPiLKV0BT3FQJD97iacxz
Mutual Benefit,Advanced Falconry,0.373,0.356,7,-12.381,1,0.0275,0.897,0.62,0.273,0.194,81.289,spotify:track:5rAPLndIdZVBxeFcRCFpzu
The Wonder Years,This Party Sucks,0.426,0.944,1,-4.215,1,0.0529,4.8e-05,0.0,0.0693,0.527,98.857,spotify:track:5dEXqLKedxpfVBPermaY3N
Westlife,Shadows,0.409,0.488,2,-7.186,1,0.0337,0.299,0.0,0.107,0.181,67.314,spotify:track:4hcaWFJv3OEuz1PpXjyY7A
Oceans Ate Alaska,Mirage,0.402,0.944,0,-5.871,1,0.374,0.0155,0.0101,0.178,0.0743,112.915,spotify:track:5IkDx9DsY74zDCyH5re0Ci
3OH!3,STARSTRUKK (feat. Katy Perry),0.607,0.805,11,-5.579,0,0.0608,0.00175,0.0,0.231,0.232,139.894,spotify:track:1hBM2D1ULT3aeKuddSwPsK
Matthew West,Only Grace - Acoustic,0.581,0.442,8,-7.352,1,0.025,0.716,0.0,0.111,0.218,75.03,spotify:track:7giOuPJh71JjHTjcscPnbE
Daniel O'Donnell,Our Anniversary,0.452,0.0769,1,-16.732,1,0.0323,0.939,0.00019,0.226,0.408,92.077,spotify:track:485KsIiKQSWx0BUxakd91h
Elliphant,Never Been In Love (RAC mix),0.466,0.795,0,-5.337,1,0.0628,0.00149,0.0,0.525,0.343,143.948,spotify:track:04fZdBaYooG156ptEOIXkg
Andy Andy,Agua Pasada,0.855,0.733,5,-5.33,0,0.0344,0.582,0.0,0.124,0.83,132.975,spotify:track:2Z2NFLVTH3O3oqHhAfGinh
Curtis Mayfield,You're so Good to Me,0.546,0.796,0,-10.077,1,0.0783,0.22,0.0193,0.0686,0.502,90.1,spotify:track:6Kp8JhZVCmL20H8Wd7Rs2E
Purity Ring,Lofticries,0.671,0.73,8,-6.773,1,0.0369,0.116,0.000356,0.201,0.299,112.011,spotify:track:45aZM1UAGfThfsQ6haapFu
Randy Travis,America Will Always Stand,0.396,0.34,9,-9.883,1,0.0281,0.565,0.0,0.348,0.218,139.687,spotify:track:38Q1LQy27GPuVHROAemDxZ
Vicente Fernández,Estos Celos,0.746,0.324,4,-8.064,1,0.045,0.692,0.00782,0.139,0.385,104.976,spotify:track:6u6kH7V7Tx5xDJtF82vVw0
Rick Ross,War Ready,0.777,0.697,8,-4.685,1,0.121,0.17,0.0,0.401,0.2,111.079,spotify:track:2VHeEKFlbUTXWFkiasQf3S
Meek Mill,B Boy (feat. Big Sean & A$AP Ferg),0.589,0.63,11,-8.555,0,0.265,0.000793,2.03e-05,0.485,0.362,189.328,spotify:track:1hDBpX1I9AkJR8o1lnCePd
Roscoe Dash,Good Good Night,0.646,0.962,10,-3.876,0,0.295,0.117,0.0,0.317,0.857,160.102,spotify:track:0cvH0ykBlhmbGtc5tKWSr1
Maluma,Felices los 4,0.755,0.789,5,-4.502,1,0.146,0.231,0.0,0.351,0.737,93.973,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn
Elton John,Honky Cat,0.48,0.776,2,-5.65,1,0.0432,0.334,0.000217,0.133,0.95,171.135,spotify:track:56ji3mBBn5euNqyhcc72CD
La Leyenda,Con Cualquiera (feat. Genitallica),0.536,0.85,7,-4.857,1,0.11,0.546,0.0,0.322,0.87,163.9,spotify:track:71POIfHDEdoKwBRJzKcbHW
Trevor Hall,Forgive,0.332,0.356,7,-12.913,1,0.033,0.749,4.4e-05,0.136,0.399,85.2,spotify:track:4RY6jPOHKJ0J5UnSqEVzyY
Sugar Aloes,Jamm Me,0.645,0.969,11,-4.213,0,0.038,0.00872,0.00553,0.0585,0.962,126.856,spotify:track:34YKNWntsvFNNGOguX44xm
Stuart Duncan,Here and Heaven,0.528,0.179,2,-15.286,1,0.0351,0.929,0.0212,0.137,0.38,123.521,spotify:track:5J2MrrQnjl4e22cGBJfLbi
Cage The Elephant,Back Against The Wall,0.594,0.8,1,-4.907,1,0.0299,0.000929,0.0,0.109,0.534,110.254,spotify:track:7giJz5VC4hsZEM7emY8Tic
Reik,Inolvidable,0.649,0.777,7,-3.546,1,0.0397,0.00738,3.43e-05,0.115,0.667,123.003,spotify:track:22seP38foydqUMp5Fvkcjm
Barbara Lewis,Love Makes the World Go 'Round,0.641,0.347,0,-16.706,0,0.0413,0.564,0.00089,0.532,0.769,127.811,spotify:track:1RbM0UssGaj1E1FqjZ1v8b
Pleasure P,Under,0.675,0.678,5,-7.151,0,0.0625,0.202,1.49e-06,0.144,0.474,119.986,spotify:track:48TPQWN8wy8vgJ0rKWM0z3
Daydreamer,Skyscrapers,0.598,0.534,4,-5.666,0,0.0272,0.00158,0.124,0.319,0.0462,115.005,spotify:track:5mUhvWJm21XBOEppDMmGgN
OK Go,Gigantic - Pixies Cover,0.804,0.542,0,-9.868,1,0.044,0.0782,0.442,0.109,0.52,90.044,spotify:track:4bsuj7uLOBAcdpFVFMgfvh
Taio Cruz,Dirty Picture,0.719,0.687,1,-5.923,1,0.0643,0.021,0.0,0.109,0.544,119.92,spotify:track:7s4USejbr9Kqj7PpG8Yh6J
Selah Sue,This World,0.708,0.619,7,-5.257,0,0.0676,0.114,1.75e-05,0.365,0.327,136.135,spotify:track:5Fzsgjt24v7nDJdhIOIBS2
Yellowcard,Only One,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,spotify:track:0gZp88SA5OcujHLDGkxtI3
Yo Gotti,Errrbody,0.875,0.531,2,-6.046,1,0.0585,0.221,0.0,0.0498,0.22,103.965,spotify:track:3ndumr5hw721OmT5opZ5Zl
Deer Tick,Sea of Clouds,0.44,0.611,5,-6.388,1,0.0262,0.0189,0.000112,0.108,0.679,167.947,spotify:track:0AU9n2KkurAn6n5fKB8vAp
Kidz Bop Kids,Ex's And Oh's,0.618,0.878,7,-3.894,1,0.054,0.000687,0.0,0.109,0.666,139.896,spotify:track:4fGiW0STMfmCwNq1bsW6WD
Norman Doray,Street Sounds,0.592,0.946,7,-1.66,1,0.21,0.000795,2.29e-05,0.317,0.354,126.045,spotify:track:5Dpa1YRfHHdEedzkSofJ9l
The Vocal Majority Chorus,American Armed Forces Medley: The Marines’ Hymn / Anchors Aweigh / Semper Paratus / And the Army Goes Rolling Along / The U.S. Air Force,0.439,0.293,2,-16.11,1,0.0391,0.993,0.0,0.251,0.537,120.795,spotify:track:0OkPs55I5KstjK4foH6mY4
Cage The Elephant,Take It or Leave It,0.71,0.847,0,-3.009,1,0.0892,0.0289,0.00033,0.0613,0.65,119.944,spotify:track:43O3Iu8mDJy10i6k8SVRXX
Mayday Parade,Happy Endings Are Stories That Haven't Ended Yet,0.165,0.819,3,-4.049,1,0.0615,0.0077,0.000105,0.261,0.265,184.713,spotify:track:5FTiO17sveYo0yPxRtISdT
Ludacris,"Southern Gangsta (co-starring Rick Ross, Playaz Circle and Ving Rhames)",0.649,0.698,1,-5.529,1,0.27,0.000479,1.19e-05,0.0935,0.622,155.842,spotify:track:7FKfe8lq6xlk0yG4Zpo1Lf
Felly,Desert Eagle (feat. GYYPS),0.656,0.407,7,-8.163,0,0.415,0.192,0.0,0.198,0.442,113.752,spotify:track:5w3jub5KDtlZE6Jd45gRYn
Phoenix,Countdown,0.369,0.721,11,-5.695,1,0.0538,0.00839,0.236,0.0792,0.467,147.786,spotify:track:6Nhw01s7PmqAqCl0ca8Fwg
James Bay,Move Together - The Dark Of The Morning Version,0.384,0.264,10,-9.444,1,0.0321,0.657,0.0,0.259,0.175,129.877,spotify:track:3K2YwQn30cfQBWM39XcrXV
Weather Report,Portrait of Tracy - Live,0.461,0.114,7,-25.887,1,0.0667,0.976,0.944,0.981,0.225,117.994,spotify:track:3sQKRCB0psj3786dD5MmrI
Joan Sebastian,Huevos Rancheros,0.578,0.409,2,-6.873,1,0.0495,0.699,1.85e-06,0.217,0.639,165.656,spotify:track:3ZzUi5W1E2cVWoIh80MeSq
Satellite Stories,Campfire,0.449,0.642,0,-6.505,0,0.0752,0.00178,0.00294,0.191,0.273,155.884,spotify:track:6fSgES6IREH8yAFtnrDNdJ
The Game,The Game & Skrillex: El Chapo,0.754,0.909,6,-3.323,0,0.23,0.138,0.0,0.281,0.591,126.994,spotify:track:24b20V609aI0WJ8LyxR8qx
De La Soul,"Me, Myself & I",0.929,0.915,5,-7.238,1,0.0991,0.185,0.0,0.0692,0.795,114.593,spotify:track:7ao6UmSKAz3kponATY1qRW
Taryn Southern,Every Breath You Take,0.535,0.49,4,-9.093,1,0.0294,0.777,0.157,0.141,0.0722,111.849,spotify:track:0CtrfEUX9HmAMYFXYp3Vuu
The Pussycat Dolls,When I Grow Up,0.675,0.693,11,-5.682,0,0.0514,0.00164,0.0,0.38,0.353,118.423,spotify:track:0dQQWHlXvuw4UyHcAvhfhB
Dierks Bentley,Come A Little Closer,0.579,0.57,5,-5.869,1,0.0227,0.0644,0.00636,0.105,0.368,80.028,spotify:track:6yFD0TSZvxydqGxLNDjZUO
Glynis Johns,"Sister Suffragette - From ""Mary Poppins""/Soundtrack Version",0.615,0.19,0,-16.095,1,0.189,0.615,0.0,0.345,0.645,125.848,spotify:track:4nCOKtVT623uOCgXyxLqWw
Natalie Taylor,Surrender,0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,spotify:track:4Y5gx8VuShNmakYGlnrUzD
Timeflies,Once In a While,0.786,0.687,0,-5.914,1,0.141,0.00758,0.0,0.619,0.345,105.021,spotify:track:6cREm4bV7V79Yxdilx9HDo
John Williams,Emperor's Throne Room,0.122,0.161,2,-18.864,0,0.0348,0.939,0.945,0.295,0.0393,67.857,spotify:track:66ojEc0UKWW4aaHD6q2Mf1
Sabrina Claudio,Confidently Lost,0.666,0.39,5,-8.575,1,0.0838,0.272,9.39e-06,0.111,0.325,113.866,spotify:track:3cQmqM0awej9iAESjhKrI9
Nicki Minaj,Whip It,0.775,0.772,6,-5.259,1,0.189,0.0424,0.000115,0.364,0.796,128.04,spotify:track:4JbBFf2y0H2BgJXZT6i9Hi
Lykke Li,I Follow Rivers - The Magician Remix,0.785,0.7,9,-5.811,0,0.0406,0.0182,0.00237,0.0823,0.296,122.032,spotify:track:6UAgnw2w3AVwLg1p7sE7v4
Tiny Moving Parts,Skinny Veins,0.475,0.846,3,-6.87,1,0.0348,0.00211,0.0,0.089,0.594,94.982,spotify:track:0l4IsnVKmBh8I3hrmY59YS
Dash Berlin,Waiting - Original Mix,0.636,0.636,9,-9.219,1,0.0527,0.0195,2.02e-05,0.0689,0.339,136.033,spotify:track:44DRt5JbAtRrt5vxH1lazp
Banda Los Sebastianes De Saúl Plata,Indeleble,0.745,0.684,2,-3.7,0,0.0274,0.283,2.52e-06,0.248,0.781,132.994,spotify:track:7zG3VQz6zBRYoIb5kV6gST
Alan Jackson,Where I Come From,0.731,0.63,11,-8.113,0,0.0332,0.25,0.0,0.193,0.769,124.709,spotify:track:0CbYifhB6vcAtnDzUyQh4T
Aaron Watson,That Look,0.795,0.629,11,-6.284,0,0.0251,0.0146,0.0,0.0938,0.445,107.978,spotify:track:5ZlPmjDhZi1qQWVHiaU7MU
"Crosby, Stills, Nash & Young",Teach Your Children,0.497,0.285,2,-14.537,1,0.0264,0.643,1.69e-05,0.389,0.667,154.707,spotify:track:29HaKOpeLSYvqdFyEQSRdj
Prince,Uptown,0.849,0.385,0,-14.398,1,0.0638,0.000406,0.376,0.0368,0.886,125.408,spotify:track:3IiS3fVdtsMPSHsWBgDcFn
Bastille,Of The Night,0.673,0.827,5,-7.18,0,0.0416,0.0193,0.000227,0.0885,0.346,124.999,spotify:track:4yFEz5j53bnYoavrMqJY6i
The Cars,My Best Friend's Girl,0.799,0.608,5,-8.193,1,0.0411,0.0811,0.0137,0.102,0.963,121.915,spotify:track:1SRkKyJ2JjMZgyDWC30zKv
Dean Lewis,Waves,0.518,0.776,11,-5.791,0,0.0444,0.163,0.0,0.0884,0.387,156.894,spotify:track:64xJ1MMFxxK6osZxJH857T
Maná,Clavado en Un Bar,0.634,0.854,11,-3.444,1,0.0369,0.00737,2.49e-06,0.0664,0.564,148.003,spotify:track:78DVpEWwmJFC25KGz8fJuE
Ziggy,Look Back at It (Club Mix),0.773,0.803,6,-8.573,0,0.264,0.0211,0.000277,0.155,0.293,136.096,spotify:track:0viwsuWYy2OV7QFlbjm0iw
Darren Rahn,Tale of Two Cities,0.616,0.705,9,-7.636,1,0.0351,0.0538,0.704,0.0692,0.413,92.019,spotify:track:4VJSwqmyH1g3TSOhUC2iKS
Paul Cook & The Chronicles,Candlelight,0.532,0.38,1,-6.089,1,0.0307,0.891,0.0016,0.0973,0.106,124.07,spotify:track:1UOtFhoWp0Ky1dsiTyWNPz
J. Cole,Intro,0.435,0.268,7,-15.164,0,0.0438,0.844,0.0632,0.107,0.119,78.802,spotify:track:4YwNf1fLZt9IQhJeHNWfBi
Pink Skies,Gettin' Old,0.693,0.465,11,-9.472,1,0.0684,0.0949,0.0026,0.113,0.239,144.014,spotify:track:1MP7lo0POVodvLpb0neVU4
*NSYNC,You Got It,0.692,0.934,5,-4.611,0,0.0393,0.068,0.000331,0.0707,0.891,116.648,spotify:track:3cMkNcyelaojCIbL5spgsl
Bob Dylan,Moonshiner - Studio Outtake - 1963,0.449,0.0655,4,-18.17,1,0.0448,0.913,0.0227,0.0841,0.103,104.609,spotify:track:4agkBHxBfcOO4Tgd5Qt86g
Ty Dolla $ign,Know Ya (feat. Trey Songz),0.703,0.38,0,-10.678,1,0.113,0.683,0.0,0.244,0.275,135.859,spotify:track:2KB0DJBN3GPoXe9ZJPKE3u
The Killers,Mr. Brightside,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,spotify:track:7oK9VyNzrYvRFo7nQEYkWN
A Rocket To The Moon,Baby Blue Eyes (feat. Larkin Poe) - Rainy Day Sessions,0.566,0.591,10,-5.248,1,0.0321,0.636,0.0,0.647,0.495,84.493,spotify:track:3eB4bheM9cIu5v8lcQ558s
Tevin Campbell,What Do I Say,0.683,0.684,9,-8.495,1,0.0348,0.0885,7.82e-06,0.0898,0.625,141.556,spotify:track:2U83UVlTaVsqdQIzGhUFvC
Chicago,Hard to Say I'm Sorry / Get Away - 2006 Remaster,0.398,0.57,4,-7.068,1,0.034,0.056,0.00125,0.0606,0.234,140.974,spotify:track:07TnWCHrFkvF61GzJuLVt0
Ralph Condé,Fanm ideal,0.75,0.534,9,-12.95,1,0.0616,0.369,8.36e-06,0.0679,0.772,89.99,spotify:track:0croNh7AVAKaVir0yODsw9
Joy Division,Love Will Tear Us Apart - Live,0.153,0.901,2,-6.808,1,0.135,0.000106,0.844,0.169,0.43,162.524,spotify:track:2bB9dv1z8NJhgv8dOSZgQl
Novo Amor,From Gold,0.378,0.331,5,-15.463,1,0.0342,0.843,0.568,0.0927,0.0655,100.064,spotify:track:4GjD33yTih7RqvGkH9C9wO
Best Coast,California Nights,0.165,0.753,2,-3.648,1,0.0413,0.000419,0.677,0.28,0.127,162.653,spotify:track:5ej78iDubnTqVt5DtkR7bw
Kat Dahlia,Gangsta,0.616,0.635,7,-6.983,0,0.0719,0.188,0.0,0.0725,0.638,150.176,spotify:track:7znZvX0Mt6NBmaI8VCPurT
Frank Ocean,Nights,0.457,0.551,5,-9.36,0,0.167,0.427,1.15e-06,0.113,0.428,89.87,spotify:track:7eqoqGkKwgOaWNNHx90uEZ
The Dandy Warhols,Godless,0.47,0.704,7,-8.498,1,0.0319,0.0133,0.862,0.177,0.134,111.145,spotify:track:7zPyyV3kRtp9PWtPJJbNZ1
PARTYNEXTDOOR,Not Nice,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,spotify:track:4STaHtfguDMkWbPEo6Fwcx
Mac Miller,Break the Law,0.464,0.775,10,-5.374,0,0.263,0.193,0.0,0.155,0.438,148.442,spotify:track:7qfur8OfEOABgenV3Wf0JK
PRhyme,Courtesy,0.468,0.951,5,-3.34,0,0.359,0.00614,0.0,0.4,0.811,164.136,spotify:track:3ukkp7MLMYl4iggadc1qVz
The Summer Set,This Christmas,0.606,0.725,3,-4.286,1,0.0379,0.0973,9.25e-06,0.144,0.751,93.001,spotify:track:5Xp9M4irVAZzbDPO5owZ3Q
Tech N9ne,"Yada, Yada, Yada",0.702,0.918,4,-3.984,0,0.456,0.261,0.0,0.139,0.58,168.366,spotify:track:2H20Q0UpvjyI0fOS7gKbFd
Beastie Boys,So What'Cha Want - Soul Assassin Remix Version,0.644,0.553,1,-8.342,0,0.271,0.0014,0.00316,0.363,0.646,175.489,spotify:track:2wtNNJTXnYi1LLNP7dbbae
Art Mooney and His Orchestra,(i'm getting) nuttin' for christmas,0.71,0.355,2,-6.132,1,0.0449,0.829,0.0,0.359,0.908,147.135,spotify:track:3k3GVP7ygSagU4S6bUKANI
The Wailin' Jennys,One More Dollar,0.474,0.263,9,-12.493,1,0.0314,0.696,1.49e-05,0.697,0.193,129.906,spotify:track:1gVVRxkrN2lt8XybSixQZc
Marc E. Bassy,American Dreamlife,0.411,0.496,4,-11.069,0,0.28,0.315,0.0,0.102,0.0463,86.68,spotify:track:5RpkzhgiWhhadVQbTlRXZJ
Judah & the Lion,Hold On,0.385,0.735,2,-8.908,1,0.0333,7.68e-05,0.000222,0.189,0.424,147.709,spotify:track:3npM3F7hhAez8o1AwhhF0X
Madilyn Bailey,Stay With Me,0.545,0.121,3,-11.157,1,0.03,0.823,0.0,0.095,0.348,75.973,spotify:track:2mqHJHShGFbvAVw8Fhfc3F
London Grammar,Oh Woman Oh Man,0.413,0.519,8,-6.52,1,0.0293,0.702,6.62e-06,0.12,0.265,79.948,spotify:track:3ActvlxYR8Jrqe7rxDHm7q
Swedish House Mafia,Save The World - Knife Party Remix,0.721,0.951,9,-4.796,0,0.1,0.00142,0.156,0.127,0.51,124.99,spotify:track:2ubASba6NgYemqJtHZkeAJ
Kidz Bop Kids,Life Of The Party,0.724,0.945,2,-2.643,1,0.0755,0.000676,0.0,0.0627,0.431,135.95,spotify:track:6UOMQZSfgQzyPfYedGhQmM
Vinyl Pinups,Gold Rays,0.611,0.858,9,-4.581,0,0.0363,0.00185,0.00727,0.23,0.959,131.997,spotify:track:15u8XbXuzZvFxx5vbNU5LW
Newsboys,No Longer Slaves,0.477,0.755,10,-5.17,1,0.0375,0.0935,0.0,0.16,0.334,75.019,spotify:track:3ujQ79pdZgO5hE0x4JsFuM
Queens of the Stone Age,No One Knows,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,spotify:track:6y20BV5L33R8YXM0YuI38N
Boyce Avenue,Fast Car (feat. Kina Grannis),0.487,0.25,10,-9.846,1,0.0289,0.807,0.0,0.0797,0.496,102.614,spotify:track:6ZimCGmTrqKyUnidBoLG13
Reba McEntire,Going Out Like That,0.635,0.835,6,-4.729,1,0.0331,0.00191,1.83e-06,0.201,0.476,124.012,spotify:track:0MMR8NPLI0tq82FaZH14sF
Mark Battles,No Love (feat. FUTURISTIC & King Los),0.423,0.762,2,-6.645,1,0.354,0.268,0.0,0.13,0.863,86.585,spotify:track:3VYn3olFULWqdPdevvzX4s
Matthew And The Atlas,Pale Sun Rose,0.443,0.69,1,-7.537,0,0.0349,0.288,0.0565,0.0904,0.123,180.025,spotify:track:3P2UddEyIMZFcvsmkDLOpZ
YFN Lucci,Know No Better,0.523,0.737,6,-4.393,0,0.242,0.0863,0.0,0.1,0.658,130.028,spotify:track:7fLFWl91k6Ow3Tt0J2H9Rc
Chevelle,Hunter Eats Hunter,0.425,0.852,0,-5.977,1,0.0525,2.8e-05,0.118,0.377,0.138,147.013,spotify:track:6LxszpIXLH0spTVFZo1Fe5
Taryn Southern,Keep It in Your Pants,0.536,0.696,0,-5.695,1,0.0952,0.0188,0.0,0.119,0.29,119.67,spotify:track:1cQUkNrYIXdUQEgh6gK351
Brian Crain,Finding Home,0.248,0.152,7,-20.434,0,0.0323,0.932,0.94,0.096,0.0378,145.077,spotify:track:1UZMBZURaJzPtR5FuDjpKD
Bond,Summer,0.523,0.949,0,-5.634,0,0.0483,0.0847,0.934,0.138,0.379,146.032,spotify:track:0j0EtEvlEHyFm99iBb2oxJ
MDO,No Puedo Olvidarme Ti,0.712,0.797,9,-6.496,1,0.0373,0.204,1.75e-06,0.111,0.612,129.131,spotify:track:3AZ2FAKI5pGoRgRdAwN2Mq
Cascada,Bad Boy,0.666,0.983,11,-5.092,0,0.0843,0.0153,0.0368,0.264,0.625,140.021,spotify:track:21zrjVB9JVpdSpG8unduMo
Antix,Hand's Up,0.872,0.443,2,-14.634,1,0.125,0.493,4.34e-05,0.107,0.553,90.038,spotify:track:7eY8T4XpsgiEvTq7uWcYnO
